"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
189, 9.752799868580000e-01, 3.536324145770189e-03, 9.486788115873591e-01, 5.122185343233906e+02, -7.211131112935865e+01, 3.099401459985121e+05, 6.756753217765973e+04, 2.481128181146265e+02, 1.726729593924777e+00, -2.115303518684746e-01, 5.399282961388486e+02, -7.601235555024124e+01
190, 9.799500107769999e-01, 2.876826092032643e-03, 9.472085421946076e-01, 5.116337375420631e+02, -7.245725413668737e+01, 3.095020290393058e+05, 6.742059054009158e+04, 2.479575242888845e+02, 1.728176500892157e+00, -2.124511145412705e-01, 5.401489901649832e+02, -7.649556661388380e+01
191, 9.841300249100000e-01, 2.283176811071472e-03, 9.458794766855826e-01, 5.111005792749526e+02, -7.277052493976210e+01, 3.091053689758967e+05, 6.728838201990775e+04, 2.478190161605904e+02, 1.729467527145136e+00, -2.132795568563659e-01, 5.403442953069234e+02, -7.693424662807391e+01
192, 9.878399968150000e-01, 1.753609743384430e-03, 9.447186256520912e-01, 5.106423889581973e+02, -7.305008056127569e+01, 3.087602537859287e+05, 6.717156896008336e+04, 2.476927870968753e+02, 1.730644538878692e+00, -2.140115284538070e-01, 5.405232574997946e+02, -7.732469602878099e+01
193, 9.910500049590000e-01, 1.293363843462116e-03, 9.436547586820405e-01, 5.102081648785911e+02, -7.329157909899882e+01, 3.084414796593242e+05, 6.706700943833648e+04, 2.475860392585153e+02, 1.731640230546573e+00, -2.146667171824971e-01, 5.406724866106493e+02, -7.766778943748646e+01
194, 9.937800168990000e-01, 9.004365425509819e-04, 9.427649058783354e-01, 5.098322258300984e+02, -7.349573533732989e+01, 3.081729594456271e+05, 6.698144545594876e+04, 2.475035616720367e+02, 1.732409776990431e+00, -2.152028764524102e-01, 5.407840519425239e+02, -7.795764869806744e+01
195, 9.960200190539999e-01, 5.769983605901485e-04, 9.426010661877087e-01, 5.098877761826520e+02, -7.371872882040851e+01, 3.081469476033048e+05, 6.694227255722428e+04, 2.474018087090617e+02, 1.733359366262579e+00, -2.154483408662255e-01, 5.409369822218231e+02, -7.820777152158264e+01
196, 9.977599978450000e-01, 3.251111630156300e-04, 9.407362652443699e-01, 5.087627052534451e+02, -7.357275073766530e+01, 3.075193577827371e+05, 6.682782326291940e+04, 2.474684136361252e+02, 1.732737937900516e+00, -2.161655006846936e-01, 5.408133225535709e+02, -7.820762678746493e+01
197, 9.990000128750000e-01, 1.452537504052920e-04, 9.376004566515200e-01, 5.080264485642298e+02, -7.416080033687501e+01, 3.066614439265096e+05, 6.643792049563628e+04, 2.468474048135949e+02, 1.738537652170038e+00, -2.186087014008121e-01, 5.418368186152122e+02, -7.909637821820998e+01
198, 9.997500181200000e-01, 3.632896519016437e-05, 9.657749545044096e-01, 5.214278261192588e+02, -8.012148843098308e+01, 3.156747300724776e+05, 6.863608625222681e+04, 2.475750742691958e+02, 1.731742749415264e+00, -2.048346002625415e-01, 5.399061382647172e+02, -8.296082649202440e+01
199, 1.000000000000000e+00, 0.000000000000000e+00, 8.869752080265784e-01, 4.966630939660571e+02, 7.516285152017230e-02, 2.918396953052377e+05, 6.111442842989598e+04, 2.400283936671752e+02, 1.802894272697709e+00, -2.519666580983181e-01, 5.599514952295877e+02, 8.474064533032588e-02
